ticket_id,customer_id,booking_id,agent_id,issue_type,channel,country,created_at,wait_time,resolution_time,csat_score,escalated,refund_requested,sla_breached
TKT0080197,CUST003087,BKG0031255,AGT0149,Booking Modification,call,India,2023-09-20 13:21:00,9,9,4,True,False,False
TKT0080198,CUST008136,BKG0036885,AGT0132,Hotel Complaint,chat,India,2024-01-09 15:34:00,11,11,5,False,False,False
TKT0080199,CUST008683,BKG0016323,AGT0127,Cancellation Request,chat,India,2024-05-16 18:25:00,9,9,5,False,True,False
TKT0080200,CUST014674,BKG0028064,AGT0077,Payment Issue,chat,Indonesia,2023-01-28 12:46:00,5,5,5,False,False,False
TKT0080201,CUST013863,BKG0039068,AGT0061,Payment Issue,chat,Indonesia,2023-12-19 07:02:00,18,18,4,False,False,False
TKT0080202,CUST004951,BKG0034499,AGT0041,Booking Modification,call,India,2023-10-03 21:09:00,14,31,4,False,True,False
TKT0080203,CUST002779,BKG0015120,AGT0008,Payment Issue,email,Vietnam,2023-07-08 16:33:00,83,126,3,False,False,True
TKT0080204,CUST010182,BKG0036132,AGT0013,Payment Issue,chat,Singapore,2023-05-03 16:28:00,14,23,3,False,False,False
TKT0080205,CUST017572,BKG0036872,AGT0025,Hotel Complaint,chat,India,2023-10-15 08:02:00,8,8,4,False,False,False
TKT0080206,CUST013341,BKG0007500,AGT0123,Refund Inquiry,email,Thailand,2023-12-03 06:48:00,56,72,5,False,True,True
TKT0080207,CUST009771,BKG0012968,AGT0080,Booking Modification,chat,Indonesia,2023-06-22 09:49:00,9,10,4,False,False,False
TKT0080208,CUST001919,BKG0015005,AGT0029,Hotel Complaint,chat,Vietnam,2023-12-16 06:24:00,10,27,4,False,True,False
TKT0080209,CUST000554,BKG0011801,AGT0046,Refund Inquiry,chat,India,2023-06-28 11:04:00,20,20,5,False,False,False
TKT0080210,CUST012887,BKG0042478,AGT0075,Payment Issue,chat,Philippines,2023-06-01 20:13:00,11,17,5,False,True,False
TKT0080211,CUST014696,BKG0015896,AGT0045,Booking Modification,chat,Thailand,2024-02-03 08:54:00,8,8,4,False,False,False
TKT0080212,CUST011641,BKG0018468,AGT0032,Refund Inquiry,call,Singapore,2023-10-08 15:57:00,10,10,2,False,True,False
TKT0080213,CUST005913,BKG0038476,AGT0061,Booking Modification,call,Thailand,2023-07-26 12:18:00,10,25,5,False,False,False
TKT0080214,CUST011958,BKG0035293,AGT0082,Booking Modification,email,Thailand,2023-08-28 06:17:00,21,24,4,False,False,False
TKT0080215,CUST003174,BKG0031903,AGT0135,Refund Inquiry,chat,Philippines,2023-02-02 19:14:00,17,23,4,False,True,False
TKT0080216,CUST007666,BKG0028355,AGT0074,Cancellation Request,chat,India,2023-11-11 09:58:00,5,12,3,False,True,False
TKT0080217,CUST006705,BKG0017278,AGT0030,Cancellation Request,email,India,2024-10-11 15:51:00,16,18,3,False,False,False
TKT0080218,CUST010585,BKG0045861,AGT0146,Cancellation Request,call,Indonesia,2023-12-03 14:31:00,19,25,4,False,True,False
TKT0080219,CUST009403,BKG0048753,AGT0064,Booking Modification,email,Thailand,2024-10-20 13:43:00,36,48,5,False,False,True
TKT0080220,CUST006203,BKG0047401,AGT0090,Hotel Complaint,chat,Vietnam,2023-08-20 01:54:00,10,10,4,False,True,False
TKT0080221,CUST014845,BKG0048790,AGT0055,Refund Inquiry,email,Thailand,2024-03-25 07:45:00,65,104,4,False,True,True
TKT0080222,CUST002022,BKG0007312,AGT0083,Booking Modification,chat,Indonesia,2024-08-18 09:27:00,11,11,4,False,False,False
TKT0080223,CUST017364,BKG0017313,AGT0018,Cancellation Request,email,India,2024-06-11 20:14:00,14,25,5,False,False,False
TKT0080224,CUST004320,BKG0010241,AGT0088,Refund Inquiry,email,Singapore,2023-04-26 12:27:00,55,84,3,False,False,True
TKT0080225,CUST010665,BKG0018078,AGT0020,Cancellation Request,email,Thailand,2023-10-28 18:24:00,58,81,4,True,False,True
TKT0080226,CUST002222,BKG0021959,AGT0069,Booking Modification,chat,India,2024-09-27 17:13:00,8,15,4,False,False,False
TKT0080227,CUST000030,BKG0031337,AGT0007,Payment Issue,chat,Indonesia,2023-12-20 10:27:00,10,10,4,False,True,False
TKT0080228,CUST010935,BKG0016995,AGT0118,Booking Modification,chat,India,2023-02-12 22:03:00,3,3,5,False,False,False
TKT0080229,CUST004744,BKG0030697,AGT0088,Hotel Complaint,email,Thailand,2023-09-21 11:11:00,44,51,3,False,False,True
TKT0080230,CUST006719,BKG0031006,AGT0012,Hotel Complaint,email,Indonesia,2023-11-07 17:25:00,41,45,4,False,False,True
TKT0080231,CUST014690,BKG0039929,AGT0114,Cancellation Request,email,India,2023-03-24 10:55:00,36,43,4,True,True,True
TKT0080232,CUST011508,BKG0006810,AGT0007,Hotel Complaint,chat,Vietnam,2024-01-20 21:13:00,12,24,3,False,False,False
TKT0080233,CUST000643,BKG0011761,AGT0077,Refund Inquiry,chat,Philippines,2023-12-12 10:29:00,15,31,3,False,True,False
TKT0080234,CUST011550,BKG0017920,AGT0082,Booking Modification,chat,Singapore,2023-10-04 15:49:00,5,6,5,False,False,False
TKT0080235,CUST007111,BKG0021764,AGT0014,Booking Modification,call,Indonesia,2023-05-17 14:26:00,13,26,4,False,False,False
TKT0080236,CUST013733,BKG0036989,AGT0143,Booking Modification,chat,Vietnam,2023-11-03 09:58:00,9,9,1,False,False,False
TKT0080237,CUST011451,BKG0027231,AGT0047,Booking Modification,chat,India,2023-06-02 06:49:00,5,14,4,False,False,False
TKT0080238,CUST009540,BKG0049762,AGT0050,Refund Inquiry,chat,Indonesia,2024-01-23 13:42:00,11,19,3,False,True,False
TKT0080239,CUST000562,BKG0031298,AGT0128,Refund Inquiry,call,Vietnam,2024-11-09 16:26:00,26,45,4,False,False,False
TKT0080240,CUST010352,BKG0028884,AGT0021,Refund Inquiry,email,Thailand,2024-07-07 14:36:00,62,83,4,True,True,True
TKT0080241,CUST004951,BKG0008644,AGT0098,Payment Issue,chat,Thailand,2024-06-05 10:39:00,19,19,4,False,True,False
TKT0080242,CUST012139,BKG0031200,AGT0013,Booking Modification,chat,Vietnam,2023-01-21 14:37:00,9,19,2,True,True,False
TKT0080243,CUST015190,BKG0045700,AGT0029,Hotel Complaint,chat,Vietnam,2023-01-21 13:30:00,9,9,3,False,True,False
TKT0080244,CUST015576,BKG0028121,AGT0047,Payment Issue,chat,Thailand,2023-06-05 17:29:00,10,10,4,False,False,False
TKT0080245,CUST006706,BKG0025126,AGT0035,Booking Modification,chat,India,2023-12-28 08:08:00,6,13,3,False,False,False
TKT0080246,CUST014806,BKG0031787,AGT0116,Refund Inquiry,call,Philippines,2024-07-04 16:01:00,22,39,3,False,True,False
TKT0080247,CUST015505,BKG0027030,AGT0125,Payment Issue,email,Vietnam,2023-01-26 16:55:00,64,93,5,True,True,True
TKT0080248,CUST011329,BKG0021283,AGT0101,Hotel Complaint,call,Indonesia,2024-10-27 06:38:00,13,22,4,False,False,False
TKT0080249,CUST006506,BKG0014324,AGT0089,Booking Modification,email,India,2024-12-20 16:58:00,38,61,4,False,False,True
TKT0080250,CUST011215,BKG0027725,AGT0109,Hotel Complaint,chat,Indonesia,2024-03-08 10:28:00,8,8,5,False,False,False
TKT0080251,CUST009311,BKG0029753,AGT0016,Payment Issue,email,Thailand,2023-08-18 17:31:00,80,115,3,False,False,True
TKT0080252,CUST016827,BKG0016284,AGT0106,Payment Issue,chat,India,2023-11-27 13:17:00,21,29,3,False,True,False
TKT0080253,CUST005491,BKG0031147,AGT0054,Booking Modification,call,Indonesia,2024-04-25 11:34:00,14,14,3,False,False,False
TKT0080254,CUST009837,BKG0040954,AGT0097,Refund Inquiry,chat,Philippines,2024-04-25 08:22:00,15,30,4,False,True,False
TKT0080255,CUST011265,BKG0028329,AGT0019,Payment Issue,chat,Indonesia,2024-01-27 07:50:00,9,25,4,True,False,False
TKT0080256,CUST015529,BKG0028024,AGT0074,Booking Modification,email,Singapore,2024-05-23 15:12:00,30,40,4,False,False,False
TKT0080257,CUST010651,BKG0047627,AGT0004,Cancellation Request,call,Vietnam,2024-10-28 19:42:00,17,44,3,False,True,False
TKT0080258,CUST009411,BKG0043206,AGT0018,Booking Modification,chat,Philippines,2024-02-15 21:44:00,10,10,4,False,False,False
TKT0080259,CUST014974,BKG0030441,AGT0031,Booking Modification,email,Thailand,2023-10-24 18:48:00,48,69,3,False,True,True
TKT0080260,CUST008712,BKG0037565,AGT0117,Booking Modification,chat,Indonesia,2023-05-11 15:03:00,8,23,3,False,False,False
TKT0080261,CUST002928,BKG0029239,AGT0072,Cancellation Request,call,Philippines,2024-06-04 15:16:00,15,20,5,False,False,False
TKT0080262,CUST017018,BKG0025419,AGT0079,Refund Inquiry,chat,Philippines,2023-01-14 14:21:00,17,17,4,False,True,False
TKT0080263,CUST001721,BKG0043242,AGT0088,Refund Inquiry,call,Indonesia,2024-04-20 22:25:00,11,17,5,False,True,False
TKT0080264,CUST001234,BKG0033791,AGT0029,Hotel Complaint,email,Philippines,2024-06-28 16:50:00,45,78,3,False,False,True
TKT0080265,CUST016377,BKG0010171,AGT0085,Hotel Complaint,chat,Indonesia,2024-02-05 13:29:00,9,18,5,False,True,False
TKT0080266,CUST012305,BKG0008067,AGT0035,Refund Inquiry,chat,Philippines,2023-09-18 20:49:00,17,32,4,False,True,False
TKT0080267,CUST002554,BKG0008062,AGT0133,Booking Modification,call,India,2024-10-14 21:40:00,19,33,3,False,False,False
TKT0080268,CUST005922,BKG0041495,AGT0121,Payment Issue,email,Singapore,2023-09-28 13:00:00,95,118,5,False,False,True
TKT0080269,CUST002708,BKG0026836,AGT0043,Booking Modification,email,Philippines,2024-06-25 06:39:00,13,13,5,False,False,False
TKT0080270,CUST002703,BKG0003355,AGT0009,Booking Modification,call,Philippines,2023-08-21 22:54:00,12,26,5,False,False,False
TKT0080271,CUST003392,BKG0038586,AGT0148,Cancellation Request,chat,Philippines,2024-02-10 07:59:00,16,24,4,False,False,False
TKT0080272,CUST007439,BKG0032738,AGT0026,Cancellation Request,chat,Philippines,2023-06-01 15:59:00,13,28,4,False,False,False
TKT0080273,CUST009221,BKG0046120,AGT0049,Payment Issue,call,Vietnam,2024-03-26 13:03:00,29,33,4,False,True,False
TKT0080274,CUST000830,BKG0023940,AGT0026,Booking Modification,call,Thailand,2024-03-14 11:10:00,8,8,4,True,False,False
TKT0080275,CUST001483,BKG0034187,AGT0149,Cancellation Request,call,India,2024-08-20 11:28:00,16,16,3,False,False,False
TKT0080276,CUST000178,BKG0007331,AGT0086,Payment Issue,chat,Indonesia,2023-05-25 07:19:00,13,13,3,False,True,False
TKT0080277,CUST006968,BKG0036253,AGT0131,Cancellation Request,call,Indonesia,2023-04-06 23:43:00,19,21,5,False,True,False
TKT0080278,CUST011288,BKG0041311,AGT0021,Payment Issue,call,Philippines,2023-08-22 12:19:00,20,24,3,False,True,False
TKT0080279,CUST002434,BKG0048464,AGT0029,Booking Modification,email,Thailand,2024-06-08 17:33:00,32,32,5,False,False,True
TKT0080280,CUST008500,BKG0013116,AGT0125,Refund Inquiry,call,India,2023-07-10 15:15:00,25,25,4,False,False,False
TKT0080281,CUST003175,BKG0027923,AGT0023,Payment Issue,chat,Thailand,2024-06-24 14:30:00,17,17,4,True,True,False
TKT0080282,CUST011356,BKG0001046,AGT0065,Booking Modification,chat,Philippines,2023-07-13 23:44:00,3,4,4,False,True,False
TKT0080283,CUST008881,BKG0026530,AGT0048,Hotel Complaint,email,Indonesia,2023-04-07 14:11:00,45,57,3,False,False,True
TKT0080284,CUST014387,BKG0046473,AGT0049,Cancellation Request,chat,Philippines,2023-08-17 18:32:00,16,16,3,False,False,False
TKT0080285,CUST011786,BKG0003888,AGT0064,Booking Modification,chat,India,2024-01-16 14:24:00,9,16,4,False,False,False
TKT0080286,CUST012034,BKG0041171,AGT0112,Booking Modification,chat,Philippines,2023-02-16 10:03:00,7,7,5,False,False,False
TKT0080287,CUST013325,BKG0029790,AGT0133,Refund Inquiry,chat,Thailand,2023-04-26 12:24:00,14,14,3,False,True,False
TKT0080288,CUST013311,BKG0009044,AGT0146,Cancellation Request,email,Vietnam,2024-05-08 13:57:00,42,70,3,False,False,True
TKT0080289,CUST010172,BKG0005477,AGT0137,Booking Modification,email,Thailand,2023-02-24 11:45:00,19,19,3,False,True,False
TKT0080290,CUST011839,BKG0043428,AGT0146,Booking Modification,chat,Vietnam,2024-05-19 16:52:00,7,18,4,False,False,False
TKT0080291,CUST012775,BKG0027465,AGT0064,Cancellation Request,chat,Indonesia,2023-06-09 10:11:00,14,35,4,False,False,False
TKT0080292,CUST003074,BKG0027749,AGT0141,Booking Modification,email,Vietnam,2023-05-20 06:49:00,28,40,4,True,False,False
TKT0080293,CUST016810,BKG0023051,AGT0002,Booking Modification,call,Singapore,2024-10-05 23:23:00,3,3,2,False,False,False
TKT0080294,CUST011772,BKG0040080,AGT0036,Cancellation Request,chat,Philippines,2023-08-05 06:56:00,13,28,4,False,False,False
TKT0080295,CUST012370,BKG0009596,AGT0015,Hotel Complaint,email,India,2023-12-27 22:43:00,49,64,3,False,False,True
TKT0080296,CUST004768,BKG0010994,AGT0106,Cancellation Request,call,Singapore,2024-11-16 05:34:00,11,29,5,False,False,False
TKT0080297,CUST017115,BKG0008783,AGT0143,Hotel Complaint,email,Thailand,2024-12-17 16:28:00,50,79,1,False,False,True
TKT0080298,CUST005941,BKG0009110,AGT0127,Hotel Complaint,chat,Indonesia,2024-10-13 11:01:00,11,16,3,False,False,False
TKT0080299,CUST005279,BKG0013770,AGT0089,Hotel Complaint,call,India,2024-10-02 17:38:00,10,10,4,False,True,False
TKT0080300,CUST001753,BKG0015341,AGT0116,Booking Modification,chat,India,2024-12-05 13:13:00,5,10,4,False,False,False
TKT0080301,CUST003717,BKG0016814,AGT0003,Booking Modification,chat,Philippines,2023-08-22 09:34:00,7,7,4,False,False,False
TKT0080302,CUST017748,BKG0046649,AGT0050,Booking Modification,email,Vietnam,2024-04-10 18:16:00,33,34,2,True,False,True
TKT0080303,CUST011264,BKG0029087,AGT0087,Refund Inquiry,email,Indonesia,2023-08-28 14:00:00,70,101,4,False,False,True
TKT0080304,CUST002838,BKG0036368,AGT0147,Booking Modification,chat,Vietnam,2024-01-22 09:31:00,6,6,2,True,False,False
TKT0080305,CUST017914,BKG0022573,AGT0131,Refund Inquiry,email,Thailand,2024-06-25 11:04:00,48,64,2,True,True,True
TKT0080306,CUST012418,BKG0010369,AGT0046,Booking Modification,email,Indonesia,2023-02-27 08:45:00,32,51,3,False,False,True
TKT0080307,CUST009728,BKG0029747,AGT0108,Cancellation Request,chat,India,2023-11-16 02:16:00,15,24,4,False,True,False
TKT0080308,CUST002656,BKG0037593,AGT0004,Cancellation Request,call,India,2023-03-23 09:17:00,8,8,5,False,True,False
TKT0080309,CUST016927,BKG0004617,AGT0068,Hotel Complaint,email,Vietnam,2023-03-11 21:30:00,20,29,4,False,False,False
TKT0080310,CUST011977,BKG0024770,AGT0104,Booking Modification,email,Thailand,2023-09-09 13:56:00,47,68,2,False,False,True
TKT0080311,CUST005183,BKG0023636,AGT0129,Refund Inquiry,chat,Thailand,2023-11-09 23:00:00,15,15,5,False,False,False
TKT0080312,CUST014732,BKG0028385,AGT0061,Cancellation Request,chat,India,2023-05-26 11:12:00,11,11,4,False,False,False
TKT0080313,CUST016984,BKG0012611,AGT0036,Refund Inquiry,chat,Indonesia,2024-11-01 14:29:00,13,23,5,False,True,False
TKT0080314,CUST002640,BKG0016832,AGT0027,Booking Modification,email,Singapore,2023-11-15 17:12:00,32,45,5,False,False,True
TKT0080315,CUST015444,BKG0042734,AGT0121,Booking Modification,email,Thailand,2024-07-26 14:10:00,34,60,5,True,False,True
TKT0080316,CUST011148,BKG0001078,AGT0057,Payment Issue,chat,Indonesia,2023-09-21 11:31:00,16,28,3,False,True,False
TKT0080317,CUST003716,BKG0035384,AGT0051,Refund Inquiry,chat,Thailand,2024-03-02 08:49:00,15,15,5,False,True,False
TKT0080318,CUST012558,BKG0022310,AGT0054,Payment Issue,chat,Philippines,2023-01-06 09:13:00,27,43,4,False,True,False
TKT0080319,CUST008801,BKG0041236,AGT0117,Payment Issue,chat,Indonesia,2024-08-18 10:13:00,18,36,4,False,False,False
TKT0080320,CUST003903,BKG0027554,AGT0141,Hotel Complaint,chat,Vietnam,2023-01-25 16:16:00,13,23,5,False,False,False
TKT0080321,CUST009857,BKG0049428,AGT0024,Cancellation Request,chat,Vietnam,2024-09-21 17:38:00,9,9,3,False,False,False
TKT0080322,CUST000807,BKG0002056,AGT0060,Booking Modification,call,Singapore,2023-03-04 13:21:00,10,10,4,False,False,False
TKT0080323,CUST011233,BKG0027426,AGT0033,Booking Modification,chat,Thailand,2023-12-18 11:26:00,7,18,3,True,False,False
TKT0080324,CUST017246,BKG0002888,AGT0099,Refund Inquiry,chat,Indonesia,2023-04-02 10:19:00,18,22,4,False,False,False
TKT0080325,CUST008374,BKG0022168,AGT0100,Cancellation Request,chat,Vietnam,2023-12-18 15:41:00,9,10,5,False,True,False
TKT0080326,CUST005028,BKG0029853,AGT0113,Hotel Complaint,call,Thailand,2023-10-27 11:41:00,17,21,3,False,False,False
TKT0080327,CUST012223,BKG0023817,AGT0092,Hotel Complaint,email,India,2023-05-27 12:41:00,26,34,3,False,False,False
TKT0080328,CUST005280,BKG0000910,AGT0096,Cancellation Request,call,Singapore,2024-08-15 10:44:00,10,20,3,False,False,False
TKT0080329,CUST008643,BKG0033420,AGT0035,Refund Inquiry,call,Indonesia,2024-12-16 14:05:00,16,39,4,False,True,False
TKT0080330,CUST001756,BKG0047711,AGT0134,Hotel Complaint,email,Thailand,2024-11-15 13:49:00,44,69,5,False,False,True
TKT0080331,CUST002404,BKG0014418,AGT0052,Payment Issue,email,Vietnam,2024-07-28 17:35:00,53,85,3,False,True,True
TKT0080332,CUST015085,BKG0025504,AGT0150,Booking Modification,email,Thailand,2024-05-05 19:47:00,19,25,5,False,False,False
TKT0080333,CUST016275,BKG0029228,AGT0015,Cancellation Request,chat,Indonesia,2023-07-21 16:33:00,18,19,4,False,True,False
TKT0080334,CUST015279,BKG0000092,AGT0056,Booking Modification,email,Thailand,2023-07-12 20:52:00,44,73,3,False,False,True
TKT0080335,CUST011332,BKG0042097,AGT0072,Cancellation Request,chat,Vietnam,2024-03-21 13:43:00,15,28,5,False,True,False
TKT0080336,CUST004621,BKG0038851,AGT0057,Cancellation Request,email,India,2023-07-01 15:12:00,49,59,4,False,False,True
TKT0080337,CUST012241,BKG0039294,AGT0144,Booking Modification,email,Indonesia,2023-06-07 12:22:00,33,49,5,False,True,True
TKT0080338,CUST010056,BKG0042175,AGT0061,Refund Inquiry,email,India,2023-05-01 07:26:00,46,74,5,False,False,True
TKT0080339,CUST010417,BKG0012753,AGT0070,Cancellation Request,email,Philippines,2024-02-07 02:39:00,42,69,3,False,True,True
TKT0080340,CUST009156,BKG0041793,AGT0010,Cancellation Request,chat,Thailand,2024-02-08 18:04:00,12,12,5,False,True,False
TKT0080341,CUST007170,BKG0032104,AGT0021,Hotel Complaint,chat,Thailand,2023-01-13 08:39:00,11,11,5,False,True,False
TKT0080342,CUST015158,BKG0038751,AGT0127,Refund Inquiry,email,Indonesia,2024-06-21 17:04:00,28,39,4,False,True,False
TKT0080343,CUST003546,BKG0049329,AGT0054,Payment Issue,chat,Philippines,2023-10-15 09:27:00,21,28,4,False,True,False
TKT0080344,CUST006878,BKG0043530,AGT0096,Cancellation Request,call,Indonesia,2023-12-09 19:58:00,13,29,4,False,False,False
TKT0080345,CUST010030,BKG0040538,AGT0123,Cancellation Request,email,Indonesia,2023-07-19 06:42:00,20,28,4,False,False,False
TKT0080346,CUST015235,BKG0039732,AGT0101,Payment Issue,chat,Indonesia,2023-01-16 15:00:00,7,7,3,False,False,False
TKT0080347,CUST001737,BKG0029225,AGT0063,Booking Modification,call,Thailand,2024-01-15 06:07:00,11,14,5,False,False,False
TKT0080348,CUST004215,BKG0002014,AGT0142,Cancellation Request,call,Vietnam,2024-08-18 21:30:00,15,17,4,False,False,False
TKT0080349,CUST015304,BKG0041816,AGT0047,Booking Modification,call,Indonesia,2024-01-12 16:57:00,7,24,4,False,False,False
TKT0080350,CUST000365,BKG0011436,AGT0011,Cancellation Request,chat,Vietnam,2023-12-17 10:17:00,14,16,3,False,False,False
TKT0080351,CUST009169,BKG0022921,AGT0087,Refund Inquiry,chat,Philippines,2024-02-11 12:32:00,7,9,5,False,True,False
TKT0080352,CUST011714,BKG0000656,AGT0036,Booking Modification,email,Vietnam,2023-03-27 10:56:00,27,33,3,False,False,False
TKT0080353,CUST015821,BKG0014003,AGT0085,Payment Issue,call,Indonesia,2024-07-05 10:41:00,37,49,4,False,True,True
TKT0080354,CUST003598,BKG0020375,AGT0111,Booking Modification,call,Thailand,2023-06-15 19:37:00,12,16,4,False,False,False
TKT0080355,CUST008841,BKG0019805,AGT0072,Cancellation Request,call,Philippines,2024-01-04 16:58:00,20,22,4,False,False,False
TKT0080356,CUST003755,BKG0044957,AGT0029,Cancellation Request,chat,Vietnam,2024-10-06 17:51:00,14,21,4,False,False,False
TKT0080357,CUST013809,BKG0011424,AGT0078,Booking Modification,email,Vietnam,2023-08-18 15:49:00,27,37,4,False,False,False
TKT0080358,CUST005625,BKG0041877,AGT0028,Booking Modification,email,Singapore,2023-01-10 11:38:00,39,43,5,False,False,True
TKT0080359,CUST015844,BKG0033832,AGT0078,Hotel Complaint,call,Indonesia,2024-08-02 11:49:00,20,31,2,False,False,False
TKT0080360,CUST014661,BKG0026149,AGT0036,Cancellation Request,email,Thailand,2023-04-26 10:35:00,59,76,5,False,False,True
TKT0080361,CUST004463,BKG0047485,AGT0081,Booking Modification,call,Vietnam,2023-06-20 14:06:00,12,12,4,False,False,False
TKT0080362,CUST016370,BKG0015796,AGT0009,Refund Inquiry,email,Philippines,2024-01-10 13:57:00,49,73,5,False,True,True
TKT0080363,CUST001339,BKG0021284,AGT0047,Hotel Complaint,call,Indonesia,2023-04-05 15:22:00,16,25,5,False,False,False
TKT0080364,CUST014855,BKG0033761,AGT0135,Refund Inquiry,email,Thailand,2023-04-06 13:53:00,49,62,3,False,True,True
TKT0080365,CUST001386,BKG0047922,AGT0053,Hotel Complaint,email,Vietnam,2024-04-13 12:06:00,35,47,4,True,False,True
TKT0080366,CUST016603,BKG0014322,AGT0002,Cancellation Request,chat,Singapore,2023-02-17 12:52:00,12,33,5,False,True,False
TKT0080367,CUST012898,BKG0023426,AGT0029,Booking Modification,email,India,2023-10-26 14:35:00,26,46,5,False,False,False
TKT0080368,CUST017167,BKG0043593,AGT0128,Cancellation Request,chat,Philippines,2023-07-07 09:42:00,11,11,4,False,False,False
TKT0080369,CUST001120,BKG0048526,AGT0008,Booking Modification,email,Philippines,2024-10-01 08:27:00,28,39,3,False,False,False
TKT0080370,CUST012386,BKG0021534,AGT0101,Booking Modification,call,Indonesia,2024-12-18 10:17:00,8,23,3,False,True,False
TKT0080371,CUST014533,BKG0039720,AGT0007,Booking Modification,call,Philippines,2024-01-02 09:18:00,13,22,5,False,False,False
TKT0080372,CUST000036,BKG0042586,AGT0083,Booking Modification,call,Thailand,2023-11-07 14:53:00,6,6,4,False,False,False
TKT0080373,CUST000239,BKG0048157,AGT0062,Cancellation Request,chat,India,2023-04-25 14:04:00,11,21,4,False,True,False
TKT0080374,CUST016513,BKG0020252,AGT0076,Cancellation Request,chat,Thailand,2024-01-06 20:38:00,9,12,3,False,False,False
TKT0080375,CUST017174,BKG0035975,AGT0066,Payment Issue,chat,Philippines,2024-04-08 11:57:00,10,10,4,False,False,False
TKT0080376,CUST010673,BKG0011000,AGT0073,Hotel Complaint,email,India,2023-04-20 07:29:00,12,23,4,False,False,False
TKT0080377,CUST005338,BKG0017575,AGT0149,Payment Issue,chat,Indonesia,2024-03-20 16:02:00,19,28,3,False,True,False
TKT0080378,CUST001413,BKG0007659,AGT0035,Payment Issue,email,India,2024-07-27 20:42:00,39,57,4,False,False,True
TKT0080379,CUST016053,BKG0007945,AGT0060,Booking Modification,email,Philippines,2024-03-11 11:11:00,51,72,4,False,False,True
TKT0080380,CUST002656,BKG0017350,AGT0096,Payment Issue,email,Singapore,2023-09-22 09:20:00,96,115,3,False,True,True
TKT0080381,CUST001891,BKG0037687,AGT0049,Booking Modification,chat,Philippines,2023-06-19 12:08:00,9,13,3,False,False,False
TKT0080382,CUST011114,BKG0040726,AGT0059,Refund Inquiry,chat,Thailand,2023-10-16 08:13:00,10,10,3,False,True,False
TKT0080383,CUST011462,BKG0040642,AGT0062,Booking Modification,chat,Thailand,2023-05-09 05:21:00,5,19,4,True,False,False
TKT0080384,CUST002653,BKG0010016,AGT0125,Refund Inquiry,chat,Singapore,2024-04-08 17:02:00,16,18,5,False,False,False
TKT0080385,CUST014649,BKG0033135,AGT0126,Cancellation Request,call,Thailand,2024-08-13 08:25:00,19,24,5,False,True,False
TKT0080386,CUST010326,BKG0043548,AGT0007,Refund Inquiry,call,Singapore,2024-11-08 15:45:00,29,36,2,False,False,False
TKT0080387,CUST013679,BKG0012893,AGT0001,Hotel Complaint,email,Thailand,2024-05-08 18:09:00,40,62,5,False,False,True
TKT0080388,CUST000109,BKG0049653,AGT0018,Booking Modification,chat,Vietnam,2024-09-09 19:22:00,3,3,5,False,False,False
TKT0080389,CUST007440,BKG0028691,AGT0006,Cancellation Request,call,Thailand,2023-02-17 03:27:00,25,63,3,False,True,False
TKT0080390,CUST011729,BKG0006766,AGT0008,Refund Inquiry,chat,Indonesia,2023-06-20 08:33:00,13,13,3,False,True,False
TKT0080391,CUST010354,BKG0040967,AGT0090,Cancellation Request,chat,Philippines,2024-12-02 19:44:00,3,3,4,False,False,False
TKT0080392,CUST003407,BKG0030613,AGT0109,Cancellation Request,call,Indonesia,2023-07-03 17:27:00,14,31,2,False,False,False
TKT0080393,CUST013249,BKG0028191,AGT0033,Refund Inquiry,call,Indonesia,2023-01-18 16:20:00,15,41,5,False,True,False
TKT0080394,CUST002112,BKG0010108,AGT0090,Refund Inquiry,call,Philippines,2023-10-20 12:09:00,21,47,5,False,True,False
TKT0080395,CUST003008,BKG0011434,AGT0040,Payment Issue,call,Singapore,2024-08-28 10:44:00,31,48,3,False,True,True
TKT0080396,CUST009276,BKG0002969,AGT0004,Cancellation Request,chat,Indonesia,2023-08-06 19:38:00,13,17,4,False,True,False
TKT0080397,CUST016543,BKG0028927,AGT0088,Payment Issue,chat,Singapore,2024-08-16 14:10:00,15,15,4,False,True,False
TKT0080398,CUST014239,BKG0007209,AGT0029,Cancellation Request,email,Philippines,2024-02-01 09:33:00,47,91,3,False,True,True
TKT0080399,CUST011414,BKG0035611,AGT0128,Hotel Complaint,email,Vietnam,2023-06-22 20:17:00,45,57,3,False,False,True
TKT0080400,CUST006917,BKG0010676,AGT0057,Cancellation Request,call,Vietnam,2023-04-06 17:07:00,25,25,4,False,False,False
TKT0080401,CUST015581,BKG0034727,AGT0079,Booking Modification,chat,India,2023-05-25 07:48:00,4,6,5,False,False,False
TKT0080402,CUST004544,BKG0048512,AGT0146,Payment Issue,chat,India,2024-03-21 09:44:00,15,21,3,False,False,False
TKT0080403,CUST000140,BKG0004517,AGT0111,Cancellation Request,chat,Vietnam,2023-08-20 10:12:00,13,13,5,False,False,False
TKT0080404,CUST014851,BKG0025505,AGT0018,Cancellation Request,chat,Philippines,2024-08-20 15:06:00,14,19,3,True,True,False
TKT0080405,CUST016968,BKG0018559,AGT0079,Payment Issue,email,Indonesia,2023-01-19 07:01:00,61,88,3,True,True,True
TKT0080406,CUST009192,BKG0009446,AGT0122,Refund Inquiry,email,India,2023-08-17 11:42:00,66,79,1,True,True,True
