customer_id,loyalty_tier,avg_booking_value,repeat_customer,country
CUST011743,Gold,305.04,False,Thailand
CUST014373,Platinum,410.13,True,Thailand
CUST012990,Silver,82.45,True,India
CUST017812,Platinum,426.12,True,Thailand
CUST008821,Silver,107.69,True,Vietnam
CUST000090,Platinum,456.55,True,Philippines
CUST008138,Gold,246.46,False,India
CUST001253,Silver,270.62,False,India
CUST004108,Bronze,39.35,False,Thailand
CUST003217,Silver,177.42,True,Indonesia
CUST013796,Bronze,48.67,False,India
CUST012231,Bronze,45.0,False,Singapore
CUST009448,Silver,85.39,True,India
CUST013331,Silver,128.95,False,Indonesia
CUST010217,Platinum,298.8,True,Indonesia
CUST010597,Bronze,62.16,False,Philippines
CUST003465,Gold,164.28,True,Indonesia
CUST010798,Bronze,130.96,False,Indonesia
CUST016961,Platinum,488.92,True,Philippines
CUST016479,Bronze,57.51,False,Vietnam
CUST011594,Bronze,72.53,False,India
CUST005910,Bronze,65.61,True,Indonesia
CUST001513,Platinum,715.58,True,Vietnam
CUST004131,Silver,221.57,False,Philippines
CUST007433,Gold,582.66,False,Vietnam
CUST016516,Platinum,767.25,True,India
CUST012207,Bronze,68.59,False,Vietnam
CUST004199,Bronze,50.89,False,Philippines
CUST003648,Silver,157.19,False,Vietnam
CUST015572,Silver,98.62,True,Thailand
CUST015075,Bronze,38.54,False,Thailand
CUST015539,Bronze,70.54,False,India
CUST008078,Gold,338.28,True,Vietnam
CUST005843,Bronze,44.55,False,Singapore
CUST009071,Bronze,92.13,True,Indonesia
CUST000606,Silver,272.03,False,Vietnam
CUST010628,Bronze,139.76,False,Vietnam
CUST009684,Bronze,121.11,False,Vietnam
CUST016434,Bronze,107.09,False,Indonesia
CUST009824,Silver,115.67,False,Vietnam
CUST003067,Bronze,74.69,False,Philippines
CUST005969,Silver,83.2,False,India
CUST009079,Platinum,442.87,True,Vietnam
CUST016334,Gold,216.76,True,Philippines
CUST015083,Bronze,72.44,False,Vietnam
CUST003176,Platinum,352.37,True,Indonesia
CUST001579,Silver,103.45,True,Thailand
CUST008782,Bronze,82.68,False,Vietnam
CUST004340,Gold,188.02,True,Philippines
CUST003195,Bronze,50.12,False,Thailand
CUST013399,Silver,119.8,True,Thailand
CUST017016,Gold,244.01,False,Thailand
CUST007248,Silver,206.88,False,Singapore
CUST005309,Platinum,428.36,True,Vietnam
CUST007728,Bronze,34.67,False,Singapore
CUST013469,Silver,83.32,True,Singapore
CUST013918,Gold,330.69,False,Singapore
CUST005166,Silver,235.12,False,India
CUST001206,Silver,130.7,True,India
CUST000997,Gold,266.86,True,Vietnam
CUST005009,Bronze,80.81,False,Philippines
CUST015455,Silver,142.44,True,Singapore
CUST015416,Silver,160.36,True,Singapore
CUST009658,Bronze,87.77,False,India
CUST016191,Bronze,112.09,False,Singapore
CUST005325,Bronze,142.11,False,Vietnam
CUST011183,Silver,112.63,False,India
CUST006467,Bronze,83.9,True,Singapore
CUST000172,Silver,67.03,False,Thailand
CUST000032,Silver,95.2,False,Philippines
CUST015593,Bronze,62.05,False,Vietnam
CUST017280,Gold,595.77,True,India
CUST007961,Silver,57.48,True,Singapore
CUST004058,Platinum,679.91,True,Vietnam
CUST000419,Gold,319.77,True,Vietnam
CUST003092,Bronze,63.82,False,India
CUST011286,Bronze,85.27,False,India
CUST011611,Bronze,35.71,True,Indonesia
CUST000153,Platinum,323.11,True,Thailand
CUST017510,Silver,70.9,False,Vietnam
CUST006524,Silver,173.99,False,India
CUST011450,Gold,160.2,False,Philippines
CUST016998,Bronze,119.0,False,Philippines
CUST006581,Bronze,56.98,True,Vietnam
CUST010903,Bronze,69.39,False,Indonesia
CUST008954,Bronze,104.54,False,Indonesia
CUST015700,Bronze,183.21,False,Indonesia
CUST000933,Silver,93.81,False,Thailand
CUST009853,Bronze,152.7,True,Indonesia
CUST002142,Gold,221.07,True,Thailand
CUST000183,Silver,80.09,False,India
CUST006396,Bronze,64.67,False,Indonesia
CUST015211,Silver,121.74,True,Vietnam
CUST008723,Silver,129.25,False,Thailand
CUST008987,Gold,263.86,False,Philippines
CUST009859,Bronze,160.87,False,India
CUST005259,Bronze,146.3,False,Vietnam
CUST011485,Bronze,82.75,False,Indonesia
CUST017219,Silver,219.79,False,Vietnam
CUST005974,Bronze,85.28,False,Thailand
CUST017675,Bronze,72.23,False,India
CUST015734,Gold,281.86,False,Thailand
CUST013617,Bronze,208.03,False,Thailand
CUST015183,Platinum,224.36,True,Singapore
CUST010273,Bronze,86.11,False,Thailand
CUST003659,Gold,259.06,False,Thailand
CUST012204,Silver,240.94,False,Thailand
CUST007573,Platinum,592.04,True,Vietnam
CUST017414,Gold,273.98,True,Indonesia
CUST010515,Bronze,98.9,False,Singapore
CUST006943,Gold,325.14,False,Vietnam
CUST004883,Silver,110.46,False,Indonesia
CUST011423,Bronze,77.46,False,Vietnam
CUST008071,Bronze,50.26,False,Indonesia
CUST006977,Bronze,101.67,True,Singapore
CUST015534,Silver,90.67,False,Thailand
CUST016093,Bronze,31.72,True,Philippines
CUST004783,Gold,392.9,True,Thailand
CUST014734,Bronze,104.91,False,Indonesia
CUST010607,Bronze,54.32,False,Philippines
CUST004489,Silver,139.61,False,Vietnam
CUST014292,Silver,318.77,False,Singapore
CUST015513,Silver,132.87,True,Vietnam
CUST011230,Bronze,60.02,False,Thailand
CUST016881,Bronze,85.53,False,Thailand
CUST006525,Silver,170.83,False,India
CUST015212,Bronze,108.73,False,Philippines
CUST006053,Bronze,117.74,False,Thailand
CUST001386,Silver,221.12,False,Philippines
CUST004357,Bronze,83.88,False,Thailand
CUST003916,Silver,140.11,False,Vietnam
CUST000863,Bronze,100.11,False,Singapore
CUST001159,Silver,165.65,False,Thailand
CUST010639,Gold,357.89,True,Vietnam
CUST002864,Silver,151.19,True,India
CUST009395,Bronze,52.77,False,Thailand
CUST008891,Silver,172.49,False,India
CUST017509,Gold,666.89,False,Philippines
CUST015020,Bronze,62.08,False,Vietnam
CUST014671,Bronze,96.66,False,Thailand
CUST012326,Silver,136.54,False,Singapore
CUST007136,Gold,382.87,False,Indonesia
CUST017053,Bronze,73.78,False,Indonesia
CUST010647,Bronze,60.87,False,Thailand
CUST007504,Platinum,182.97,True,Indonesia
CUST004189,Bronze,96.32,False,Philippines
CUST014221,Silver,237.27,True,Thailand
CUST004878,Bronze,52.96,False,Indonesia
CUST007397,Bronze,98.71,True,Thailand
CUST009252,Platinum,271.81,True,Indonesia
CUST012701,Bronze,39.93,False,Thailand
CUST013682,Bronze,83.73,False,Thailand
CUST016945,Bronze,101.61,False,Thailand
CUST008520,Silver,145.92,False,Philippines
CUST008094,Platinum,385.39,True,Vietnam
CUST013902,Bronze,95.49,True,Thailand
CUST009422,Bronze,75.49,True,India
CUST005387,Bronze,57.51,False,Indonesia
CUST016934,Bronze,81.05,True,India
CUST001085,Bronze,54.34,False,Thailand
CUST012178,Bronze,116.89,False,India
CUST001123,Gold,194.53,True,Philippines
CUST005157,Bronze,64.86,False,Indonesia
CUST005164,Bronze,80.42,False,India
CUST011010,Bronze,45.68,False,Philippines
CUST002196,Bronze,53.25,False,India
CUST008052,Bronze,73.5,False,Vietnam
CUST000249,Bronze,71.02,False,Singapore
CUST005345,Silver,144.78,False,Thailand
CUST009601,Bronze,156.54,False,Thailand
CUST001407,Silver,139.59,True,Thailand
CUST014662,Bronze,48.65,True,Indonesia
CUST003345,Bronze,93.27,False,Thailand
CUST017396,Silver,65.46,True,Thailand
CUST000565,Bronze,106.03,False,India
CUST005936,Silver,160.94,True,Indonesia
CUST008358,Bronze,80.19,False,Indonesia
CUST004611,Bronze,61.08,True,Vietnam
CUST013426,Bronze,49.81,True,Philippines
CUST015151,Bronze,88.61,False,Thailand
CUST000752,Silver,154.89,False,Singapore
CUST001498,Bronze,124.56,False,India
CUST007869,Platinum,391.42,False,India
CUST004502,Gold,183.69,True,Thailand
CUST010722,Silver,76.09,False,Vietnam
CUST005185,Bronze,73.47,True,India
CUST000343,Silver,158.01,True,Thailand
CUST014719,Bronze,88.04,True,Philippines
CUST013639,Bronze,45.83,True,Vietnam
CUST010261,Bronze,78.17,False,Philippines
CUST011917,Bronze,42.6,True,Singapore
CUST004593,Platinum,963.02,True,Thailand
CUST008599,Gold,208.98,True,Indonesia
CUST004538,Gold,291.48,True,Singapore
CUST005467,Gold,275.42,False,Thailand
CUST001457,Bronze,56.88,False,Philippines
CUST013950,Bronze,90.43,False,Indonesia
CUST006630,Bronze,82.93,False,Vietnam
CUST002135,Silver,127.01,True,Vietnam
CUST017140,Bronze,52.11,False,India
CUST008868,Bronze,44.3,False,Vietnam
CUST012000,Bronze,62.86,True,Indonesia
CUST017687,Silver,112.37,False,Philippines
CUST003984,Bronze,120.46,False,Vietnam
CUST004309,Bronze,84.72,True,India
CUST011898,Platinum,430.22,True,Singapore
CUST014508,Silver,293.01,False,Vietnam
CUST008926,Silver,161.22,False,Thailand
CUST005724,Platinum,493.12,False,Thailand
CUST000156,Gold,236.5,False,Thailand
CUST005352,Bronze,54.37,False,Indonesia
CUST007353,Gold,287.96,False,Vietnam
CUST012722,Bronze,91.86,False,Thailand
CUST014999,Bronze,119.25,False,Vietnam
CUST011883,Bronze,119.36,False,India
CUST015785,Bronze,96.83,False,Vietnam
CUST004434,Bronze,48.97,True,Vietnam
CUST001236,Bronze,46.72,False,Vietnam
CUST003728,Bronze,224.09,False,Thailand
CUST000494,Bronze,53.61,False,Philippines
CUST003709,Silver,145.38,True,Philippines
CUST017236,Silver,101.88,True,Philippines
CUST011467,Bronze,84.24,False,India
CUST002163,Gold,239.8,True,Singapore
CUST010409,Silver,177.72,True,Philippines
CUST010563,Bronze,266.63,False,Philippines
CUST011571,Bronze,48.67,False,Thailand
CUST010059,Silver,109.83,False,India
CUST000328,Silver,167.12,True,Indonesia
CUST001909,Bronze,82.04,False,Thailand
CUST004033,Bronze,97.59,False,India
CUST000140,Bronze,92.25,False,India
CUST016814,Silver,115.11,False,Thailand
CUST011793,Bronze,84.22,False,Indonesia
CUST014303,Gold,125.64,True,Indonesia
CUST014631,Bronze,61.67,False,Philippines
CUST012552,Bronze,93.53,False,Thailand
CUST011159,Bronze,84.59,False,Indonesia
CUST011545,Silver,167.42,False,Thailand
CUST004864,Bronze,78.43,False,Philippines
CUST012858,Silver,81.66,True,Indonesia
CUST016065,Gold,224.8,True,Thailand
CUST008396,Bronze,65.36,False,Vietnam
CUST012733,Bronze,92.85,False,India
CUST012349,Platinum,541.47,True,Thailand
CUST001251,Bronze,111.63,False,Philippines
CUST012925,Bronze,127.29,True,India
CUST012571,Silver,203.07,True,India
CUST016567,Bronze,166.06,False,Thailand
CUST000087,Silver,112.49,False,Singapore
CUST000270,Bronze,95.54,False,Singapore
CUST011308,Bronze,130.66,False,Thailand
CUST016869,Bronze,91.89,False,Vietnam
CUST005181,Bronze,156.19,True,India
CUST004322,Bronze,47.63,False,Singapore
CUST007329,Silver,158.8,True,India
CUST003969,Bronze,61.02,False,Vietnam
CUST004825,Bronze,60.18,False,Singapore
CUST014015,Gold,236.13,False,Indonesia
CUST012068,Silver,93.29,True,Indonesia
CUST002827,Bronze,139.18,False,India
CUST004924,Silver,175.44,False,Indonesia
CUST007609,Platinum,323.0,False,Vietnam
CUST012125,Silver,88.79,False,Philippines
CUST000467,Silver,133.62,True,Vietnam
CUST009837,Platinum,771.99,True,Singapore
CUST014775,Silver,130.88,True,Singapore
CUST013556,Gold,431.05,False,Thailand
CUST006132,Bronze,55.92,True,Thailand
CUST017393,Bronze,134.04,True,India
CUST008865,Silver,133.68,True,Thailand
CUST017755,Bronze,74.75,False,Indonesia
CUST008027,Silver,170.8,False,Indonesia
CUST009571,Silver,131.18,True,Indonesia
CUST002706,Bronze,73.05,False,Thailand
CUST010920,Bronze,74.32,False,Indonesia
CUST002008,Platinum,469.77,False,India
CUST006272,Silver,154.66,False,Thailand
CUST010270,Silver,184.73,True,Philippines
CUST005301,Gold,200.77,False,Philippines
CUST000453,Gold,338.39,True,Vietnam
CUST007339,Silver,140.39,True,Thailand
CUST005726,Gold,214.84,False,India
CUST014099,Silver,97.68,True,Singapore
CUST008105,Silver,125.49,True,Thailand
CUST006535,Bronze,126.19,False,Vietnam
CUST006212,Bronze,49.85,False,India
CUST017397,Bronze,77.46,True,India
CUST013649,Bronze,187.06,True,India
CUST003231,Bronze,108.28,False,Vietnam
CUST013578,Gold,297.34,True,Singapore
CUST002358,Silver,104.03,True,India
CUST014593,Bronze,113.99,False,Indonesia
CUST017412,Gold,236.2,False,Philippines
CUST016839,Platinum,593.4,True,Philippines
CUST017505,Silver,55.68,True,Indonesia
CUST001369,Bronze,73.58,False,Singapore
CUST010233,Gold,242.01,True,India
CUST014173,Bronze,116.82,False,Thailand
CUST014337,Platinum,687.21,True,Thailand
CUST010535,Bronze,114.64,False,Singapore
CUST013600,Gold,254.6,True,Thailand
CUST013967,Platinum,533.76,False,Thailand
CUST009747,Bronze,71.89,False,Indonesia
CUST011661,Silver,237.0,False,Thailand
CUST009890,Platinum,364.27,True,Thailand
CUST013978,Silver,131.07,True,Philippines
CUST003921,Silver,281.63,True,Philippines
CUST005043,Bronze,72.33,False,Indonesia
CUST006854,Gold,291.48,True,India
CUST014842,Bronze,125.42,False,Indonesia
CUST010460,Gold,583.61,False,India
CUST002655,Bronze,85.14,False,Indonesia
CUST005680,Bronze,147.39,False,Philippines
CUST006744,Platinum,496.99,True,Philippines
CUST017970,Bronze,50.6,False,India
CUST012611,Silver,271.84,False,Philippines
CUST000051,Platinum,889.36,True,Indonesia
CUST010819,Gold,378.81,True,Thailand
CUST011864,Platinum,420.93,True,Thailand
CUST011966,Silver,251.81,True,India
CUST011889,Bronze,96.18,False,India
CUST015921,Platinum,838.48,True,Thailand
CUST014323,Silver,211.0,True,Singapore
CUST000521,Bronze,94.78,False,Philippines
CUST003676,Gold,395.8,True,Singapore
CUST009788,Gold,366.35,True,India
CUST003300,Gold,417.98,True,Singapore
CUST010694,Gold,120.16,True,Philippines
CUST004247,Bronze,68.8,False,Thailand
CUST004947,Silver,300.24,True,Singapore
CUST015824,Bronze,73.72,False,India
CUST013153,Silver,196.77,True,Thailand
CUST000331,Bronze,56.4,True,Vietnam
CUST001978,Silver,117.46,False,Vietnam
CUST005745,Bronze,180.93,False,Philippines
CUST008387,Bronze,53.44,False,Philippines
CUST016117,Silver,140.53,True,Indonesia
CUST003775,Bronze,44.09,False,Thailand
CUST008347,Silver,178.94,True,Indonesia
CUST003686,Gold,226.12,False,Philippines
CUST006619,Platinum,562.13,True,Indonesia
CUST015195,Bronze,98.7,True,Vietnam
CUST005058,Bronze,67.83,True,Thailand
CUST002308,Silver,172.65,False,India
CUST006016,Silver,151.62,False,Indonesia
CUST008925,Gold,297.55,False,Indonesia
CUST006129,Silver,162.71,True,Philippines
CUST010905,Bronze,142.16,False,Thailand
CUST010164,Silver,297.99,False,Indonesia
CUST002020,Silver,149.97,True,Thailand
CUST000611,Bronze,83.99,False,Thailand
CUST008644,Bronze,161.59,False,Indonesia
CUST016456,Silver,136.62,True,Indonesia
CUST010870,Bronze,39.58,False,Philippines
CUST001190,Silver,121.29,False,India
CUST000640,Bronze,58.57,False,Indonesia
CUST015673,Platinum,670.68,True,Philippines
CUST009507,Bronze,99.82,True,Vietnam
CUST001340,Silver,203.66,False,Thailand
CUST013010,Bronze,51.98,False,Vietnam
CUST007395,Gold,193.07,False,Indonesia
CUST017597,Silver,196.25,True,Singapore
CUST015849,Bronze,89.33,False,India
CUST004016,Bronze,55.76,True,Philippines
CUST017519,Silver,118.03,False,Thailand
CUST009679,Bronze,89.01,False,Thailand
CUST017379,Bronze,70.37,True,India
CUST003991,Silver,139.49,False,Philippines
CUST001834,Gold,226.85,True,Philippines
CUST001598,Bronze,83.86,False,India
CUST015135,Bronze,60.91,False,India
CUST017177,Bronze,92.28,True,Indonesia
CUST016000,Bronze,69.09,False,Indonesia
CUST016121,Bronze,48.28,False,Vietnam
CUST007611,Silver,104.82,True,Indonesia
CUST008158,Silver,120.77,False,Vietnam
CUST009625,Bronze,77.55,False,Vietnam
CUST006511,Bronze,70.73,False,Vietnam
CUST004780,Gold,231.03,False,India
CUST010070,Bronze,60.4,True,Thailand
CUST002606,Silver,187.01,True,Thailand
CUST011482,Bronze,60.59,True,India
CUST005055,Bronze,52.73,False,India
CUST005640,Platinum,401.66,True,Thailand
CUST010498,Gold,570.2,False,Philippines
CUST010111,Bronze,66.25,True,India
CUST002068,Gold,236.15,True,Philippines
CUST009109,Gold,154.74,True,India
CUST000239,Bronze,91.35,False,Indonesia
CUST013451,Silver,146.44,True,Indonesia
CUST001501,Bronze,54.46,False,Thailand
CUST004325,Bronze,83.87,False,Philippines
CUST004472,Gold,372.16,True,Singapore
CUST014214,Bronze,131.11,False,Vietnam
CUST011080,Gold,226.01,False,Thailand
CUST000881,Silver,240.1,False,Philippines
CUST007587,Gold,329.97,False,Vietnam
CUST007639,Gold,259.44,True,Indonesia
CUST014133,Silver,161.25,False,Thailand
CUST007050,Silver,175.76,False,Philippines
CUST011879,Bronze,42.42,True,Thailand
CUST014877,Silver,107.46,False,Vietnam
CUST012761,Gold,342.07,True,Philippines
CUST003045,Bronze,107.29,False,India
CUST008838,Gold,189.74,True,Indonesia
CUST010072,Silver,127.03,True,Indonesia
CUST000327,Bronze,68.88,False,India
CUST011347,Silver,141.35,False,Singapore
CUST007914,Bronze,92.41,True,Philippines
CUST012649,Bronze,58.65,False,Indonesia
CUST011012,Bronze,115.83,False,India
CUST009489,Bronze,70.5,False,Thailand
CUST013014,Platinum,618.57,True,Philippines
CUST013736,Silver,140.02,True,India
CUST013877,Gold,204.82,True,Thailand
CUST016939,Bronze,99.72,False,India
CUST002646,Gold,262.36,False,Thailand
CUST007245,Gold,315.89,True,Thailand
CUST017615,Bronze,81.96,False,Philippines
CUST004601,Gold,294.39,False,Thailand
CUST011182,Platinum,660.38,True,Indonesia
CUST016269,Silver,149.96,True,Indonesia
CUST014375,Gold,189.41,True,India
CUST010186,Gold,495.26,False,Indonesia
CUST008392,Gold,784.95,True,Thailand
CUST012758,Silver,157.78,False,Indonesia
CUST013795,Bronze,54.57,False,India
CUST009648,Bronze,49.48,False,Singapore
CUST017508,Bronze,65.21,False,Indonesia
CUST015065,Bronze,45.66,False,Vietnam
CUST012415,Bronze,49.52,True,Thailand
CUST007199,Bronze,102.46,False,Thailand
CUST006318,Bronze,55.81,True,Thailand
CUST001644,Silver,151.21,False,Thailand
CUST010962,Gold,179.16,True,Indonesia
CUST017525,Gold,216.52,True,Indonesia
CUST007393,Bronze,59.88,False,Vietnam
CUST015882,Bronze,265.43,True,India
CUST007636,Bronze,45.13,True,Singapore
CUST010047,Bronze,111.87,False,Thailand
CUST008211,Bronze,46.42,False,Indonesia
CUST010490,Silver,151.91,False,Philippines
CUST014750,Gold,273.06,True,Indonesia
CUST006588,Silver,161.39,False,Vietnam
CUST011618,Gold,211.37,True,Indonesia
CUST015719,Gold,436.65,True,Indonesia
CUST005250,Platinum,555.09,True,Vietnam
CUST002790,Bronze,54.38,False,Indonesia
CUST003570,Silver,76.19,False,Vietnam
CUST001262,Silver,160.49,True,Thailand
CUST004167,Silver,115.44,True,Vietnam
CUST012698,Bronze,90.82,False,Thailand
CUST016682,Bronze,106.07,False,India
CUST000418,Bronze,67.26,False,Vietnam
CUST008100,Bronze,63.65,True,Thailand
CUST005827,Gold,205.92,False,Thailand
CUST009474,Bronze,226.59,True,Thailand
CUST014313,Gold,334.09,True,India
CUST001366,Bronze,84.42,True,Indonesia
CUST000579,Bronze,89.54,False,Singapore
CUST011069,Bronze,116.45,True,India
CUST011778,Bronze,59.62,False,Thailand
CUST000463,Bronze,82.89,False,India
CUST017285,Silver,161.85,False,Thailand
CUST001387,Silver,135.14,False,Vietnam
CUST017212,Gold,364.2,True,Thailand
CUST016781,Bronze,59.56,False,Thailand
CUST015875,Bronze,91.29,False,Indonesia
CUST007202,Platinum,861.9,True,Singapore
CUST011152,Gold,219.84,True,Indonesia
CUST012509,Bronze,107.05,False,Singapore
CUST002877,Silver,109.91,True,India
CUST005083,Bronze,81.07,False,India
CUST005174,Silver,183.72,True,India
CUST008744,Gold,305.69,False,India
CUST005140,Bronze,53.6,False,India
CUST011409,Bronze,87.16,False,Vietnam
CUST003803,Silver,190.59,False,Thailand
CUST008060,Bronze,118.55,False,Vietnam
CUST006900,Silver,143.66,False,Vietnam
CUST002172,Platinum,850.71,True,Vietnam
CUST015829,Gold,209.89,False,Thailand
CUST000139,Bronze,145.37,True,Indonesia
CUST015234,Bronze,124.21,False,Indonesia
CUST003580,Bronze,205.55,False,India
CUST009072,Platinum,357.64,True,Philippines
CUST007002,Silver,217.21,True,Vietnam
CUST014562,Silver,170.15,False,India
CUST013697,Gold,407.03,True,India
CUST007499,Platinum,451.44,True,Philippines
CUST003885,Bronze,51.92,True,India
CUST013763,Bronze,56.03,False,Indonesia
CUST004979,Bronze,51.58,False,Thailand
CUST017787,Bronze,55.26,False,Indonesia
CUST014602,Bronze,114.63,True,Indonesia
CUST013937,Bronze,124.38,False,Thailand
CUST002815,Bronze,88.57,False,Philippines
CUST002073,Silver,154.11,False,Thailand
CUST014826,Silver,156.65,True,Singapore
CUST008283,Bronze,85.51,False,Vietnam
CUST010967,Silver,123.44,False,Philippines
CUST016810,Gold,204.89,False,Vietnam
CUST001277,Bronze,37.59,True,Thailand
CUST010194,Gold,309.67,True,Thailand
CUST016400,Bronze,110.31,True,Thailand
CUST014306,Bronze,103.73,True,Indonesia
CUST012393,Bronze,68.44,False,Philippines
CUST003873,Silver,139.05,True,India
CUST015706,Silver,144.29,True,Philippines
CUST015176,Platinum,779.38,True,Indonesia
CUST011605,Silver,199.03,False,Philippines
CUST011125,Bronze,97.19,False,Singapore
CUST014066,Bronze,65.55,False,Philippines
CUST011199,Bronze,60.93,False,India
CUST000825,Platinum,308.87,True,India
CUST005276,Gold,504.89,False,Vietnam
CUST006341,Bronze,158.75,False,Thailand
CUST017521,Gold,271.1,True,Philippines
CUST004096,Silver,76.95,True,Vietnam
CUST002466,Gold,489.29,True,India
CUST011499,Bronze,62.92,True,Philippines
CUST005412,Silver,148.93,False,India
CUST003411,Bronze,93.21,False,Indonesia
CUST011591,Silver,213.31,True,Philippines
CUST003551,Bronze,94.85,False,Thailand
CUST000927,Bronze,191.08,False,Philippines
CUST006300,Bronze,77.94,False,Vietnam
CUST006295,Silver,143.28,False,Thailand
CUST007165,Gold,517.46,False,Singapore
CUST015651,Bronze,51.58,False,Indonesia
CUST006102,Silver,162.99,False,Thailand
CUST002552,Silver,134.36,True,Singapore
CUST012783,Gold,280.81,False,Philippines
CUST011668,Silver,165.24,True,Thailand
CUST012489,Bronze,152.47,False,Vietnam
CUST007879,Silver,431.01,True,Vietnam
CUST006172,Gold,362.34,True,Indonesia
CUST003326,Gold,204.55,True,India
CUST011307,Gold,183.26,True,Thailand
CUST016063,Silver,48.79,False,India
CUST003291,Silver,271.88,True,India
CUST003063,Bronze,142.3,True,India
CUST016002,Bronze,343.57,False,Thailand
CUST012920,Bronze,30.08,False,Singapore
CUST013714,Silver,102.33,False,Singapore
CUST011894,Platinum,798.57,False,Vietnam
CUST015726,Gold,297.83,False,India
CUST010519,Bronze,73.78,False,Indonesia
CUST017449,Bronze,123.22,True,Philippines
CUST006268,Bronze,58.99,True,Indonesia
CUST000344,Platinum,508.51,False,Vietnam
CUST017022,Bronze,67.92,False,Philippines
CUST012593,Silver,125.55,False,Singapore
CUST004933,Bronze,117.63,True,Philippines
CUST015102,Platinum,324.95,True,Philippines
CUST002333,Bronze,96.51,False,Thailand
CUST017803,Silver,257.21,True,Philippines
CUST003817,Bronze,86.78,False,Thailand
CUST015930,Bronze,110.17,False,Vietnam
CUST017389,Bronze,77.73,True,Vietnam
CUST016249,Bronze,140.22,False,Philippines
CUST000712,Platinum,1163.1,True,Thailand
CUST005404,Bronze,110.62,False,Indonesia
CUST014744,Silver,236.36,True,India
CUST006838,Silver,105.25,False,Indonesia
CUST011380,Bronze,211.64,False,Indonesia
CUST011440,Bronze,51.23,False,Indonesia
CUST001481,Silver,183.74,False,Thailand
CUST015751,Silver,133.44,True,Indonesia
CUST011530,Gold,339.26,True,Indonesia
CUST005003,Bronze,82.59,False,Vietnam
CUST010614,Gold,484.38,True,Thailand
CUST004390,Bronze,93.35,False,Indonesia
CUST012778,Silver,147.79,False,Thailand
CUST000381,Bronze,89.48,False,Vietnam
CUST013198,Bronze,57.98,True,India
CUST016044,Silver,192.2,True,Thailand
CUST002766,Silver,121.73,False,Thailand
CUST004387,Bronze,71.25,False,Thailand
CUST009583,Bronze,128.77,False,Philippines
CUST016754,Bronze,77.72,False,Philippines
CUST000772,Gold,215.07,True,India
CUST001749,Bronze,90.54,True,Thailand
CUST010220,Silver,104.99,True,Vietnam
CUST012264,Bronze,81.69,False,Philippines
CUST013820,Platinum,459.88,True,Vietnam
CUST000223,Bronze,67.19,False,Philippines
CUST007219,Gold,1142.58,True,Vietnam
CUST001435,Silver,130.43,True,India
CUST006792,Silver,241.72,False,India
CUST000960,Silver,180.3,False,Philippines
CUST014838,Bronze,62.93,False,Indonesia
CUST011603,Gold,428.77,False,India
CUST011777,Bronze,45.29,False,Indonesia
CUST005504,Gold,268.22,True,Vietnam
CUST009907,Bronze,88.51,False,Thailand
CUST004631,Bronze,86.93,False,Philippines
CUST006408,Bronze,69.22,False,Singapore
CUST012625,Platinum,482.51,True,Thailand
CUST010911,Platinum,847.61,True,Philippines
CUST011047,Silver,96.63,False,Vietnam
CUST002940,Silver,93.52,False,Vietnam
CUST002746,Silver,123.36,False,Vietnam
CUST011964,Bronze,99.57,False,Philippines
CUST012951,Bronze,83.56,False,Vietnam
CUST004511,Platinum,696.43,True,Thailand
CUST000056,Silver,143.58,False,India
CUST014295,Platinum,504.44,True,Thailand
CUST001376,Bronze,151.63,False,Indonesia
CUST016716,Bronze,44.85,False,Vietnam
CUST011098,Bronze,60.25,False,Indonesia
CUST005436,Bronze,137.1,False,Indonesia
CUST008379,Gold,197.69,True,Thailand
CUST014557,Bronze,117.3,True,Philippines
CUST007502,Bronze,77.36,False,Indonesia
CUST010400,Bronze,40.08,False,Singapore
CUST005598,Bronze,96.36,False,Indonesia
CUST010229,Silver,186.42,True,Vietnam
CUST017014,Bronze,66.1,False,Vietnam
CUST011915,Platinum,319.79,True,Thailand
CUST010741,Bronze,88.84,True,Singapore
CUST010258,Gold,495.56,True,Indonesia
CUST016713,Bronze,65.78,False,Vietnam
CUST008950,Silver,107.26,False,Singapore
CUST009337,Bronze,103.07,False,Thailand
CUST016134,Silver,105.98,True,India
CUST007324,Gold,493.12,False,Thailand
CUST008975,Silver,114.74,False,Indonesia
CUST008077,Bronze,50.56,True,Thailand
CUST015243,Platinum,658.97,True,Philippines
CUST016685,Platinum,369.39,True,Indonesia
CUST016746,Silver,172.83,True,Indonesia
CUST002579,Bronze,86.99,True,Indonesia
CUST010239,Silver,146.19,True,Philippines
CUST016845,Gold,299.84,True,Philippines
CUST017086,Bronze,58.44,False,Indonesia
CUST000505,Silver,151.51,True,Vietnam
CUST010315,Silver,149.63,True,Philippines
CUST004730,Bronze,74.1,True,Vietnam
CUST014030,Silver,472.69,True,India
CUST009147,Silver,54.87,False,Vietnam
CUST005034,Bronze,128.17,False,Thailand
CUST016538,Bronze,52.56,False,Indonesia
CUST003727,Gold,302.63,True,India
CUST004964,Platinum,312.09,True,India
CUST008008,Gold,387.07,True,Philippines
CUST004768,Silver,94.46,False,India
CUST011544,Gold,212.86,True,India
CUST012208,Silver,109.98,True,Indonesia
CUST015288,Silver,116.92,True,Philippines
CUST017046,Silver,203.33,False,Indonesia
CUST012253,Silver,262.75,False,India
